processid,sampleid,recordID,catalognum,fieldnum,institution_storing,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,voucher_type,tissue_type,collectors,collectiondate,lifestage,sex,reproduction,extrainfo,notes,lat,lon,coord_source,coord_accuracy,country,province,region,exactsite
UHURU611-14,D11_K1245_Emilia,4473473, ,RRH_13_022D,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,35476,Asterales,100962,Asteraceae, , ,306510,Emilia,591081,Emilia discifolia, , ,N. Mwadime, , ,Rhianna Hohbein,24/07/2013, , , ,RRH_13_022D, ,0.282,36.894, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU638-14,G2_K1246_Setaria,4473500, ,RRH_13_029C,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,907,Poaceae,122462,Panicoideae,121525,Setaria,121526,Setaria pumila, , ,N. Mwadime, , ,Rhianna Hohbein,07/08/2013, , , ,RRH_13_029C, ,0.42,36.912, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU766-14,G4_K1267_Portulaca_sp,4913551,Portulaca_sp_0174918452,174918452,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,121186,Saxifragales,121454,Crassulaceae, , ,306262,Crassula,659708,Crassula volkensii, , , , , ,Rhiana Hohbein,28/03/2014, , , ,RRH 14-008, ,0.293,36.898, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU832-14,A1_K1268_Aloe_sp,4913617,Aloe_sp_0174918719,174918719,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,122203,Asparagales,252498,Asphodelaceae, , ,205082,Aloe,554967,Aloe nyeriensis, , ,N. Mwadime, , ,Rhiana Hohbein,10/04/2014, , , ,RRH 14 -026, ,0.42,36.912, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU838-14,G1_K1268_Euphorbia_sp,4913623,Euphorbia_sp_0174918647,174918647,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,42562,Malpighiales,121224,Euphorbiaceae,591667,Euphorbioideae,121225,Euphorbia,676190,Euphorbia sp. aff. Nubica, , ,N. Mwadime, , ,Rhiana Hohbein,10/04/2014, , , ,RRH 14-028, ,0.42,36.912, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
GBVL1849-11,EU541412,2322932,J. B. Gillett 16503 (M),EU541412,"Mined from GenBank, NCBI", ,12,Magnoliophyta,41,Magnoliopsida,121595,Cucurbitales,121596,Cucurbitaceae, , ,423197,Zehneria,443296,Zehneria anomala, , , , , , , , , , , ,"Zehneria anomala maturase K (matK) gene, partial cds: plastid.|Eukaryota:Viridiplantae:Streptophyta:Embryophyta:Tracheophyta:Spermatophyta:Magnoliophyta:eudicotyledons:core eudicotyledons:rosids:fabids:Cucurbitales:Cucurbitaceae:Benincaseae:Zehneria:Zehneria anomala:|Kenya",0.689918,37.9531,Coordinates from country centroid, ,Kenya, , , 
ITSAC2065-14,AM493278,4717023,Pierce 1244 (EA  UBT),AM493278,"Mined from GenBank, NCBI", ,12,Magnoliophyta,41,Magnoliopsida,121212,Gentianales,121349,Apocynaceae, , ,306404,Ceropegia,635718,Ceropegia robynsiana, , , , , , , , , , ,Ceropegia robynsiana, ,0.689918,37.9531,Coordinates from country centroid, ,Kenya, , , 
ITSAD463-14,AY348849,4646007,Odile Phaehler  and  Magali Schnell  I08 (NEU),AY348849,"Mined from GenBank, NCBI", ,12,Magnoliophyta,41,Magnoliopsida,121244,Ericales,121471,Balsaminaceae, , ,121472,Impatiens,370864,Impatiens walleriana, , , , , , , , , , ,Impatiens walleriana, ,0.689918,37.9531,Coordinates from country centroid, ,Kenya, , , 
ITSAL4770-14,HQ721869,4660313,Vorontsova et al. 29 (UT),HQ721869,"Mined from GenBank, NCBI", ,12,Magnoliophyta,41,Magnoliopsida,197,Solanales,1125,Solanaceae,2865,Solanoideae,7060,Solanum,617447,Solanum phoxocarpum, , , , , , , , , , ,Solanum phoxocarpum, ,0.689918,37.9531,Coordinates from country centroid, ,Kenya, , , 
KPLA102-11,Kis 008,1983599, ,Kis 008,National Museums of Kenya, ,12,Magnoliophyta,41,Magnoliopsida,187,Fabales,891,Fabaceae, , ,264276,Vigna,373601,Vigna luteola, , ,Daniel Miyawa, , , ,17/10/2010, , , , ,Other Identifiers: Paul Kirika And Keneddy Wambua, , , , ,Kenya,Western,Kakamega, 
KPLA281-11,NH 187,1983778, ,NH 187,National Museums of Kenya, ,12,Magnoliophyta,44,Liliopsida,122203,Asparagales,124684,Orchidaceae, , ,373614,Polystachya,373634,Polystachya campyloglossa, , ,Daniel Miyawa, , , ,24/11/2010, , , , ,Other Identifiers: Paul Kirika And Keneddy Wambua, , , , ,Kenya,Rift Valley,Kajiado, 
UHURU008-14,H1_K1207_Ipomoea_sp,4110384,Ipomoea_sp_151967712,151967712,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,197,Solanales,121359,Convolvulaceae, , ,264324,Ipomoea,720001,Ipomoea ficifolia, , ,N. Mwadime, , ,Rob Pringle,07/05/2012, , , ,RMP_12_002, ,0.282,36.894, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU015-14,G2_K1207_Abutilon_mauritianum,4110391,Abutilon_mauritianum_151967734,151967734,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,121159,Malvales,121481,Malvaceae, , ,148734,Pavonia,205123,Pavonia burchellii, , ,N. Mwadime, , ,Rob Pringle,07/05/2012, , , ,RMP_12_004, , , , , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU091-14,C12_K1207_Kleinia_sp,4110467,Kleinia_sp_151967772,151967772,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,35476,Asterales,100962,Asteraceae, , ,306690,Kleinia,591070,Kleinia squarrosa, , ,N. Mwadime, , ,Elyse DeFranco,19/07/2012, , , ,EAD_12_014, ,0.42,36.912, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU101-14,E1_K1212_Gloriosa_superba,4110477,Gloriosa_superba_151967951,151967951,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,121172,Liliales,292153,Colchicaceae, , ,306005,Gloriosa,306006,Gloriosa superba, , ,N. Mwadime, , ,Elyse DeFranco,25/06/2012, , , ,EAD_12_019, ,0.481,36.874, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1131-14,E5_K1300_Acacia_tortilis,5055685,acacia_tortilis_174972715,174972715,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,187,Fabales,891,Fabaceae, , ,401059,Vachellia,894285,Vachellia tortilis, , ,N. Mwadime, , ,Samson Kurukura,11/06/2014, , , ,SKS14-010, ,0.481,36.869, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1148-14,F7_K1300_Acacia_drepanolobium,5055702,acacia_drepanolobium_174972702,174972702,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,187,Fabales,891,Fabaceae, , ,401059,Vachellia,894278,Vachellia drepanolobium, , ,N. Mwadime, , ,Samson Kurukura,11/06/2014, , , ,SKS14-014, ,0.298,36.869, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1242-15,C10_K1302_Unknown_SKS14-074,5426967,C10_K1302__Unknown_SKS14_074, ,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,907,Poaceae, , ,205010,Ischaemum,205011,Ischaemum afrum, , ,Munyao F., , ,Samson Kurukura,12/09/2014, , , ,SKS14-074, ,0.28187,36.8952, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1275-15,D4_K1301_Enneapogon_SKS14-036,5427000,D4_K1301_Enneapogon, ,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,907,Poaceae, , ,204889,Enneapogon,204890,Enneapogon cenchroides, , ,Munyao F., , ,Samson Kurukura,08/09/2014, , , ,SKS14-036, ,0.292,36.897, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1469-15,G11_K1341,6478056, ,189604237,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,907,Poaceae, , ,121114,Eragrostis,741451,Eragrostis paniciformis, , ,N. Mwadime, , ,"Sam Kurukura, Ali Hassan",11/07/2015, , , ,SKS15-060A, ,0.4826,36.8688, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1475-15,E12_K1341,6478062, ,189604260,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,42252,Caryophyllales,121675,Amaranthaceae, , ,725942,Sericocomopsis,725943,Sericocomopsis hildebrandtii, , ,N. Mwadime, , ,"Sam Kurukura, Ali Hassan",25/05/2015, , , ,SKS15-065, ,0.29232,36.8966, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1586-15,E2_K1343,6478173, ,189602350,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,907,Poaceae, , ,204854,Eustachys,204855,Eustachys paspaloides, , ,N. Mwadime, , ,"Sam Kurukura, Ali Hassan",25/05/2015, , , ,SKS15-130, ,0.29571,36.9125, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1797-17,TK2_D6_MRC,7567859, ,TK2_D6_MRC,Smithsonian Institution, ,12,Magnoliophyta,41,Magnoliopsida,43434,Rosales,101004,Rhamnaceae, , ,191946,Helinus,766640,Helinus mystacinus, , ,N. Mwadime, , ,Samson Kurukua and Ali hassan,15/02/2016, , , ,SKS16-042, ,0.28455,36.9114, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU328-14,F2_K1215_Lippia_javanica,4110704,Lippia_javanica_, ,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,121216,Lamiales,121484,Verbenaceae, , ,148739,Lantana,720002,Lantana viburnoides, , ,N. Mwadime, , ,Grace Charles,07/05/2012, , , ,GKC 12-017, ,0.42,36.912, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU343-14,B9_K1216_Cymbopogon_sp,4110719,Cymbopogon_sp_, ,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,907,Poaceae, , ,204898,Cymbopogon,673424,Cymbopogon commutatus, , ,N. Mwadime, , ,Elyse DeFranco,11/06/2013, , , ,EAD_13_056, , , , , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU642-14,C3_K1246_Ipomoea_sinensis,4473504, ,RRH_13_030C,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,197,Solanales,121359,Convolvulaceae, , ,264324,Ipomoea,720000,Ipomoea mombassana, , ,N. Mwadime, , ,Rhianna Hohbein,07/08/2013, , , ,RRH_13_030C, ,0.42,36.912, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU695-14,H9_K1246_Hibiscus_calyphyllus,4473557, ,RRH_13_043D,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,121159,Malvales,121481,Malvaceae,264271,Malvoideae,191823,Hibiscus,719999,Hibiscus ovalifolius, , ,N. Mwadime, , ,Rhianna Hohbein,17/08/2013, , , ,RRH_13_043D, ,0.293,36.898, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU736-14,A1_K1267_Hibiscus_micranthus,4913521,Hibiscus_micranthus_0174918527,174918527,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,121159,Malvales,121481,Malvaceae,264271,Malvoideae,191823,Hibiscus,294138,Hibiscus micranthus, , , , , ,Rhiana Hohbein,26/03/2014, , , ,RRH 14-001, ,0.481,36.874, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU792-14,A8_K1267_Setaria_sp,4913577,Setaria_sp_0174918520,174918520,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,907,Poaceae,122462,Panicoideae,121525,Setaria,204872,Setaria sphacelata, , ,N. Mwadime, , ,Rhiana Hohbein,08/04/2014, , , ,RRH 14-015, ,0.352,36.874, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU952-14,A4_K1269_Ageratum_conyzoides,4913737,Ageratum_conyzoides_0174918332,174918332,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,35476,Asterales,100962,Asteraceae, , ,306586,Ageratum,306587,Ageratum conyzoides, , ,N. Mwadime, , ,Rhiana Hohbein,06/05/2014, , , ,RRH 14-057, ,0.319,36.91, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
GBVC273-11,GQ145095,2262361,B  N 783 (EA),GQ145095,"Mined from GenBank, NCBI", ,12,Magnoliophyta,44,Liliopsida,122203,Asparagales,124684,Orchidaceae, , ,373614,Polystachya,433359,Polystachya bella, , , , , , , , , , , ,"Polystachya bella voucher B & N 783 (EA) from Kenya ribosomal protein S16 (rps16) gene, exon 2 and partial cds: rps16-trnK intergenic spacer, complete sequence: tRNA-Lys (trnK(uuu)) gene, partial sequence: and maturase K (matK) gene, complete cds: plastid.|Eukaryota:Viridiplantae:Streptophyta:Embryophyta:Tracheophyta:Spermatophyta:Magnoliophyta:Liliopsida:Asparagales:Orchidaceae:Epidendroideae:Vandeae:Polystachyinae:Polystachya:Polystachya bella:|Kenya",0.689918,37.9531,Coordinates from country centroid, ,Kenya, , , 
GBVW866-13,JX177578,3715687, ,JX177578,"Mined from GenBank, NCBI", ,12,Magnoliophyta,44,Liliopsida,148675,Dioscoreales,126475,Dioscoreaceae, , ,126476,Dioscorea,556989,Dioscorea sp. K65, , , , , , , , , , ,taxon:1227038, ,0.689918,37.9531,Coordinates from country centroid, ,Kenya, , , 
ITSAE1885-14,AY953905,4671575,Muasya  Cron  and  Knox 9 (EA  J)  Aberdares,AY953905,"Mined from GenBank, NCBI", ,12,Magnoliophyta,41,Magnoliopsida,35476,Asterales,100962,Asteraceae, , ,351058,Cineraria,621400,Cineraria deltoidea, , , , , , , , , , ,Cineraria deltoidea, ,0.689918,37.9531,Coordinates from country centroid, ,Kenya, , , 
ITSAO1055-14,JX453685,4711015,J. M. Lock 83-100 (K),JX453685,"Mined from GenBank, NCBI", ,12,Magnoliophyta,41,Magnoliopsida,187,Fabales,891,Fabaceae,264218,Papilionoideae,210563,Sesbania,634040,Sesbania keniensis, , , , , , , , , , ,Sesbania keniensis, ,0.689918,37.9531,Coordinates from country centroid, ,Kenya, , , 
KPLA104-11,Kis 010,1983601, ,Kis 010,National Museums of Kenya, ,12,Magnoliophyta,41,Magnoliopsida,187,Fabales,891,Fabaceae, , ,264276,Vigna,373601,Vigna luteola, , ,Daniel Miyawa, , , ,17/10/2010, , , , ,Other Identifiers: Paul Kirika And Keneddy Wambua, , , , ,Kenya,Western,Kakamega, 
KPLA173-11,KK 079,1983670, ,KK 079,National Museums of Kenya, ,12,Magnoliophyta,44,Liliopsida,122203,Asparagales,124684,Orchidaceae, , ,373609,Bolusiella,373610,Bolusiella maudiae, , ,Daniel Miyawa, , , ,19/10/2010, , , , ,Other Identifiers: Paul Kirika And Keneddy Wambua, , , , ,Kenya,Western,Kakamega, 
KPLA212-11,KK 118,1983709, ,KK 118,National Museums of Kenya, ,12,Magnoliophyta,44,Liliopsida,122203,Asparagales,124684,Orchidaceae, , ,373617,Cyrtochis,373618,Cyrtochis arcuata, , ,Daniel Miyawa, , , ,19/10/2010, , , , ,Other Identifiers: Paul Kirika And Keneddy Wambua, , , , ,Kenya,Western,Kakamega, 
KPLA215-11,KK 121,1983712, ,KK 121,National Museums of Kenya, ,12,Magnoliophyta,44,Liliopsida,122203,Asparagales,124684,Orchidaceae, , ,373619,Diaphananthe,373620,Diaphananthe subsimplex, , ,Daniel Miyawa, , , ,19/10/2010, , , , ,Other Identifiers: Paul Kirika And Keneddy Wambua, , , , ,Kenya,Western,Kakamega, 
UHURU1052-14,E4_K1270_Cyperus_sp,4913837,Cyperus_sp_0174917708,174917708,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,121156,Cyperaceae,600319,Cyperoideae,121840,Cyperus, , , , , , , ,Rhiana Hohbein,22/05/2014, , , ,RRH 14-085, ,0.32,36.98, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1166-14,H9_K1300_Melinis_repens,5055720,melinis_repens_174972680,174972680,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,907,Poaceae, , ,204850,Melinis,204851,Melinis repens, , ,N. Mwadime, , ,Samson Kurukura,11/06/2014, , , ,SKS14-018, ,0.359,36.892, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1247-15,C2_K1301_Helichrysum_SKS14-032,5426972,C2_K1301_Helichrysum, ,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,35476,Asterales,100962,Asteraceae, , ,252307,Helichrysum,706792,Helichrysum luteoalbum, , ,Munyao F., , ,Samson Kurukura,08/09/2014, , , ,SKS14-032, ,0.287,36.866, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1473-15,C12_K1341,6478060, ,189604284,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,121216,Lamiales,148533,Acanthaceae,264310,Acanthoideae,148534,Ruellia,591075,Ruellia prostrata, , ,N. Mwadime, , ,"Sam Kurukura, Ali Hassan",25/05/2015, , , ,SKS15-063, ,0.29488,36.8579, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1644-15,H9_K1343,6478231, ,189602312,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,187,Fabales,891,Fabaceae, , ,204984,Indigofera,704915,Indigofera hochstetteri, , ,N. Mwadime, , ,"Sam Kurukura, Ali Hassan",20/07/2015, , , ,SKS15-199, ,0.35122,36.8969, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1680-17,TK1_G3_MRC,7567742, ,TK1_G3_MRC,Smithsonian Institution, ,12,Magnoliophyta,41,Magnoliopsida,187,Fabales,891,Fabaceae, , ,401059,Vachellia,894286,Vachellia xanthophloea, , , , , ,Samson Kurukua and Ali hassan,18/09/2015, , , ,SKS16-006, ,0.28476,36.919, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1697-17,TK1_H5_MRC,7567759, ,TK1_H5_MRC,Smithsonian Institution, ,12,Magnoliophyta,41,Magnoliopsida,44316,Sapindales,148562,Rutaceae, , ,252462,Vepris,473960,Vepris nobilis, , ,N. Mwadime, , ,Samson Kurukua and Ali hassan,19/09/2015, , , ,SKS16-011,sp,0.479658,36.8844, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU170-14,B10_K1212_Unknown_sp,4110546,Unknown_sp_151967985,151967985,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,121156,Cyperaceae,600319,Cyperoideae,121840,Cyperus,424021,Cyperus difformis, , ,N. Mwadime, , ,Truman Young,27/07/2012, , , ,KLEE1005, ,0.29293,36.8652, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1765-17,TK2_D2_FIELD,7567827, ,TK2_D2_FIELD,Smithsonian Institution, ,12,Magnoliophyta,41,Magnoliopsida,121159,Malvales,121481,Malvaceae,264271,Malvoideae,191823,Hibiscus,294138,Hibiscus micranthus, , ,N. Mwadime, , ,Samson Kurukua and Ali hassan,15/02/2016, , , ,SKS16-034, ,0.27996,36.9116, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1793-17,TK2_H5_FIELD,7567855, ,TK2_H5_FIELD,Smithsonian Institution, ,12,Magnoliophyta,41,Magnoliopsida,197,Solanales,1125,Solanaceae,2865,Solanoideae,7060,Solanum,101007,Solanum nigrum, , ,N. Mwadime, , ,Samson Kurukua and Ali hassan,15/02/2016, , , ,SKS16-041,sp(look like Solanum nigrum),0.284,36.9119, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1822-17,TK2_E9_MRC,7567884, ,TK2_E9_MRC,Smithsonian Institution, ,12,Magnoliophyta,41,Magnoliopsida,121186,Saxifragales,121454,Crassulaceae, , ,306380,Kalanchoe, , , , , , , ,Samson Kurukua,09/03/2016, , , ,SKS16-050, ,0.3339,36.8868, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU198-14,F1_K1213_Brachiaria_eruciformis,4110574,Brachiaria_eruciformis_151969752,151969752,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,44,Liliopsida,200,Poales,907,Poaceae, , ,204848,Brachiaria,205009,Brachiaria eruciformis, , ,N. Mwadime, , ,Truman Young,28/07/2012, , , ,KLEE1008, ,0.29257,36.8643, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU240-14,H6_K1213_Solanum_sp,4110616,Solanum_sp_151969733,151969733,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,197,Solanales,1125,Solanaceae,2865,Solanoideae,7060,Solanum,894132,Solanum taitense, , ,N. Mwadime, , ,Elyse DeFranco,09/08/2012, , , ,EAD_12_053, ,0.282,36.894, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU327-14,E2_K1215_Indigofera_hochstetteri,4110703,Indigofera_hochstetteri_, ,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,187,Fabales,891,Fabaceae, , ,204984,Indigofera,659715,Indigofera volkensii, , ,N. Mwadime, , ,Grace Charles,07/05/2012, , , ,GKC 12-014, ,0.42,36.912, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU373-14,G2_K1214_Lippia_sp,4111281,Lippia_sp_, ,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,121216,Lamiales,121484,Verbenaceae, , ,204676,Lippia,252706,Lippia javanica, , ,N. Mwadime, , ,Elyse DeFranco,23/04/2013, , , ,EAD_13_004, ,0.29653,36.8873, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU408-14,F8_K1214_Euclea_divinorum,4111316,Euclea_divinorum_, ,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,121244,Ericales,179518,Ebenaceae, , ,252477,Euclea,252715,Euclea divinorum, , ,N. Mwadime, , ,Elyse DeFranco,05/04/2013, , , ,EAD_13_024, ,0.29267,36.8831, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU706-14,C11_K1246_Solanum_incanum,4473568, ,RRH_13_046C,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,197,Solanales,1125,Solanaceae,2865,Solanoideae,7060,Solanum,591066,Solanum campylacanthum, , ,N. Mwadime, , ,Rhianna Hohbein,26/11/2013, , , ,RRH_13_046C, ,0.42,36.912, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
GBVW829-13,JX177541,3715650,K58,JX177541,"Mined from GenBank, NCBI", ,12,Magnoliophyta,44,Liliopsida,148675,Dioscoreales,126475,Dioscoreaceae, , ,126476,Dioscorea,556988,Dioscorea sp. K58, , , , , , , , , , ,taxon:1227037, ,0.689918,37.9531,Coordinates from country centroid, ,Kenya, , , 
ITSAC1539-14,AM396856,4716497,Liede  and  Newton 3221 (ULM),AM396856,"Mined from GenBank, NCBI", ,12,Magnoliophyta,41,Magnoliopsida,121212,Gentianales,121349,Apocynaceae, , ,635558,Stathmostelma,635559,Stathmostelma diversifolium, , , , , , , , , , ,Stathmostelma diversifolium, ,0.689918,37.9531,Coordinates from country centroid, ,Kenya, ,Narok, 
KPLA244-11,KK 150,1983741, ,KK 150,National Museums of Kenya, ,12,Magnoliophyta,41,Magnoliopsida,42562,Malpighiales,121224,Euphorbiaceae, , ,204979,Alchornea,373626,Alchornea spruceana, , ,Daniel Miyawa, , , ,20/10/2010, , , , ,Other Identifiers: Paul Kirika And Keneddy Wambua, , , , ,Kenya,Western,Kakamega, 
UHURU092-14,D12_K1207_Kleinia_sp,4110468,Kleinia_sp_151967771,151967771,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,35476,Asterales,100962,Asteraceae, , ,306690,Kleinia,591070,Kleinia squarrosa, , ,N. Mwadime, , ,Elyse DeFranco,19/07/2012, , , ,EAD_12_014, ,0.42,36.912, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1107-14,E2_K1300_Commiphora africana,5055661,Commiphora africana_174972718,174972718,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,44316,Sapindales,176131,Burseraceae, , ,204935,Commiphora,419393,Commiphora habessinica, , ,N. Mwadime, , ,Samson Kurukura,11/06/2014, , , ,SKS14-004, ,0.418,36.9, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1118-14,H3_K1300_Euphorbia,5055672,euphorbia_sp_174972674,174972674,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,42562,Malpighiales,121224,Euphorbiaceae,591667,Euphorbioideae,121225,Euphorbia,676194,Euphorbia septentrionalis, , ,N. Mwadime, , ,Samson Kurukura,11/06/2014, , , ,SKS14-006, ,0.287,36.891, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1153-14,C8_K1300_Acacia_drepanolobium,5055707,acacia_drepanolobium_174972736,174972736,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,187,Fabales,891,Fabaceae, , ,401059,Vachellia,894278,Vachellia drepanolobium, , ,N. Mwadime, , ,Samson Kurukura,11/06/2014, , , ,SKS14-015, ,0.311,36.871, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
UHURU1300-15,E4_K1302_Unknown_SKS14-062,5427025,E4_K1302_Unknown_SKS14_062, ,"Smithsonian Institution, National Museum of Natural History, United States National Herbarium", ,12,Magnoliophyta,41,Magnoliopsida,121178,Brassicales,291937,Resedaceae, , ,436289,Caylusea,629325,Caylusea abyssinica, , ,Munyao F., , ,Samson Kurukura,12/09/2014, , , ,SKS14-062, ,0.3582,36.8582, , ,Kenya,Rift Valley,Laikipia,Mpala Research Centre
